Security_Code,Security_Id,Security_Name
541799,SMEL,Sungold Media and Entertainment 
531433,SUNGOLD,SUNGOLD CAPITAL
500404,SUNFLAG,SUNFLAG IRON STEEL CO
531260,SUNEDISON,Sunedison Infrastructure 
500403,SUNDRMFAST,SUNDRAM FASTENERS
520056,SUNCLAYLTD,SUNDARAMCLAYTON
533166,SUNDARAM,SUNDARAM MULTI PAP
590071,SUNDARMFIN,SUNDARAM FINANCE
590072,SUNDRMBRAK,SUNDARAM BRAKE LININGS
530795,SUNCITYSY,SUNCITY SYNTHETICS
539526,SCTL,Suncare Traders 
532733,SUNTV,SUN TV NETWORK
531752,SUNTECHNO,SUN TECHNO OVERSEAS
542025,SUNRETAIL,Sun Retail 
524715,SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES
532872,SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY
532154,SUNSHINE,SUN AND SHINE WORLDWIDE
533306,SUMMITSEC,SUMMIT SECURITIES
542920,SUMICHEM,Sumitomo Chemical India 
530445,SUMERUIND,SUMERU INDUSTRIES
514211,SUMEETINDS,SUMEET INDUSTRIES
530419,SUMEDHA,SUMEDHA FISCAL SERVICES
508969,SULABEN,SULABH ENGINEERS SERVICES
524542,SUKHJITS,SUKHJIT STARCH CHEMICALS
517224,SUJANAUNI,SUJANA UNIVERSAL INDUSTRIES
539117,SUJALA,Sujala Trading Holdings 
511654,SUGALDAM,SUGAL DAMANI SHARE BROKERS
540318,SUERYAAKNI,Sueryaa Knitwear 
521113,SUDTINDB,SUDITI INDUSTRIES
506655,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES
506003,SUDAI,SUDAL INDUSTRIES
538714,SUCHITRA,Suchitra Finance Trading Company 
517168,SUBROS,SUBROS
530231,SUBSM,SUBHASH SILK MILLS
532348,SUBEX,SUBEX
526951,STYLAMIND,Stylam Industries 
530611,STURDY,STURDY INDUSTRIES
532531,STAR,Strides Pharma Science 
530495,STRATMONT,Stratmont Industries 
504959,STOVACQ,STOVEC INDUSTRIES
532730,SGL,STL GLOBAL
532374,STLTECH,STERLITE TECHNOLOGIES
530759,STERTOOLS,STERLING TOOLS
508963,STRLGUA,STERLING GUARANTY FINANCE
526500,STRGRENWO,STERLING GREEN WOODS
542760,SWSOLAR,Sterling and Wilson Solar 
512215,STEPHANOTIS,Stephanotis Finance 
531509,STEP2COR,STEP TWO CORPORATION
536738,STELLAR,Stellar Capital Services 
533316,STEL,STEL Holdings 
513517,STEELCAS,STEELCAST
513262,SSWL,STEEL STRIPS WHEELS
513173,STLSTRINF,STEEL STRIPS INFRASTRUCTURES
504717,STRIPMT,STEEL STRIPS
534748,STEELXIND,STEEL EXCHANGE INDIA
500113,SAIL,STEEL AUTHORITY OF INDIA
512531,STCINDIA,STATE TRADING CORPORATION OF INDIA
500112,SBIN,STATE BANK OF INDIA
512381,STARTECK,Starteck Finance 
520155,STARLOG,Starlog Enterprises 
517548,STARLITE,STARLITE COMPONENTS
538733,STARLIT,Starlit Power Systems 
540492,STARLENT,Starlineps Enterprises 
531616,STARCOM,Starcom Information Technology 
516022,STARPAPER,STAR PAPER MILLS
539255,STARDELTA,Star Delta Transformers 
540575,STARCEMENT,Star Cement 
506105,STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE
530931,STANPACK,STANPACKS INDIA
526231,STDSFAC,STANDARD SURFACTANTS
523351,STDSHOE,STANDARD SHOE SOLE AND MOULD INDIA
530017,SIL,STANDARD INDUSTRIES
511700,STANCAP,STANDARD CAPITAL MARKETS
504180,STDBAT,STANDARD BATTERIES
570005,SCAPDVR,Stampede Capital  DVR
514197,STCORP,ST CORPORATION
539026,SSPNFIN,SSPN Finance 
530821,SSPDL,SSPDL
517273,SSPOWER,SS POWER SWITCHGEAR
540914,SRUSTEELS,SRU Steels 
523222,SRMENERGY,SRM ENERGY
513515,SRIND,SRINDUSTRIES
513605,SRIPIPES,Srikalahasthi Pipes 
521178,SRMCL,SRI RAMAKRISHNA MILLS COIMBATORE
521234,SRINACHA,SRI NACHAMMAI COTTON MILLS
521161,SLSTLQ,SRI LAKSHMI SARASWATHI TEXTILES ARNI
539363,SKC,Sri Krishna Constructions India 
514442,SRIKPRIND,SRI KPR INDUSTRIES
531322,HAVISHA,Sri Havisha Hospitality And Infrastructure 
538863,AMARNATH,Sri Amarnath Finance 
534680,SRGHFL,SRG HOUSING FINANCE
503806,SRF,SRF
539217,SRESTHA,Srestha Finvest 
523756,SREINFRA,SREI INFRASTRUCTURE FINANCE
535601,SREEL*,SREELEATHERS
514248,SRECR,SREECHEM RESINS
532842,SRHHYPOLTD,SREE RAYALASEEMA HISTRENGTH HYPO
530037,SREEJAYA,SREE JAYALAKSHMI AUTOSPIN
526532,SFPIL,Square Four Projects India 
512221,SPVGLOBAL,SPV Global Trading 
530177,SPSINT,SPS INTERNATIONAL
538402,SPS,SPS Finquest 
540079,SPRAYKING,Sprayking Agro Equipment 
539221,SPORTKING,Sportking India 
500402,SPMLINFRA,SPML Infra 
513414,SMPL,Splendid Metal Products 
532651,SPLIL,SPL INDUSTRIES
540084,SPICY,Spicy Entertainment and Media 
500285,SPICEJET,SPICEJET
526827,SPICEISL,SPICE ISLANDS APPARELS
521082,SPENTEX,SPENTEX INDUSTRIES
526161,SPENTA,SPENTA INTERNATIONAL
542337,SPENCER,Spencers Retail 
517166,SPELS,SPEL SEMICONDUCTOR
512291,ZSPEEDCO,SPEEDAGE COMMERCIALS
512153,SPECMKT,SPECULAR MARKETING FINANCING
531982,SPECFOOD,SPECTRUM FOODS
513687,SPECTRA,SPECTRA INDUSTRIES
534425,SPECIALITY,SPECIALITY RESTAURANTS
540211,SIFL,Sparkling India Finshares 
531370,SPARCSYS,SPARC SYSTEMS
542759,SPANDANA,Spandana Sphoorty Financial 
524727,SDL,Span Divergent 
538920,SPACEAGE,Spaceage Products 
541890,SPACEINCUBA,Space Incubatrics Technologies 
542376,SPACAPS,SPA Capital Services 
530289,SPCAPIT,SP CAPITAL FINANCING
540048,SPAL,SP Apparels 
523826,SOVERDIA,SOVEREIGN DIAMONDS
590030,SPIC,SOUTHERN PETROCHEMICALS
513498,SOUTHMG,SOUTHERN MAGNESIUM CHEMICALS
514454,SOUTLAT,SOUTHERN LATEX
540174,SOUTHERNIN,Southern Infosys 
509910,ZSOUTGAS,SOUTHERN GAS
532218,SOUTHBANK,SOUTH INDIAN BANK
516108,STHINPA,SOUTH INDIA PAPER MILLS
526477,SAENTER,SOUTH ASIAN ENTERPRISES
531398,SOURCENTRL,SOURCE NATURAL FOODS HERBAL SUPPL
521036,SOURCEIND,SOURCE INDUSTRIES INDIA
532679,SORILINFRA,SORIL Infra Resources 
541633,STRAEXPO,Sophia Traexpo 
539378,SML,Soni Medicare 
532221,SONATSOFTW,SONATA SOFTWARE
538943,SONAL,Sonal Mercantile 
526901,SONALAD,SONAL ADHESIVES
533001,SOMICONV,SOMI CONVEYOR BELTINGS
542905,SHIL,Somany Home Innovation 
531548,SOMANYCERA,SOMANY CERAMICS
521034,SOMATEX,SOMA TEXTILES INDUSTRIES
507514,SDBL,SOM DISTILLERIES BREWERIES
511571,SODFC,SOM DATT FINANCE CORPORATION
522152,SOLIMAC,SOLITAIRE MACHINE TOOLS
513699,SOLIDSTON,SOLID STONE COMPANY
502460,SOLIDCO,SOLID CONTAINERS
541540,SOLARA,Solara Active Pharma Sciences 
532725,SOLARINDS,SOLAR INDUSTRIES INDIA
532344,SOFTSOL,SOFTSOL INDIA
504375,SOFTBPO,SOFTBPO GLOBAL SERVICES
538923,SOFCOM,Sofcom Systems 
512014,SOBME,SOBHAGYA MERCHANTILE
532784,SOBHA,Sobha 
538635,SNOWMAN,Snowman Logistics 
505827,SNL,SNL BEARINGS
532815,SMSPHARMA,SMS PHARMACEUTICALS
540679,SMSLIFE,SMS Lifesciences India 
540686,SMRUTHIORG,Smruthi Organics 
505192,SMLISUZU,SML ISUZU 
513418,SMFIL,Smiths Founders India 
508905,SMIFS,SMIFS CAPITAL MARKETS
532138,SMCREDT,SMC CREDITS
532419,SMARTLINK,Smartlink Holdings 
539494,SMARTFIN,Smart Finsec 
543065,SMAUTO,SM Auto Stamping 
538919,SKILVEN,Skyline Ventures India 
505650,SKYLMILAR,SKYLINE MILLARS
526479,SKYIND,SKY INDUSTRIES
541967,SKYGOLD,Sky Gold 
531169,SKPSEC,SKP SECURITIES
532143,SKMEGGPROD,SKM EGG PRODUCTS EXPORT INDIA
538562,SKIPPER,Skipper 
539861,SKIL,SKIL Infrastructure 
500472,SKFINDIA,SKF India 
542728,SKIEL,SK International Export 
533206,SJVN,SJVN 
504398,SJCORP,SJ CORPORATION
503811,SIYSIL,SIYARAM SILK MILLS
532795,SITINET,Siti Networks 
512589,SITAENT,SITA ENTERPRISES
538667,SIROHIA,Sirohia Sons 
532879,SSLEL,SIR SHADI LAL ENTERPRISES
523164,SIPIND,SIP INDUSTRIES
540653,SINTEXPLAST,Sintex Plastics Technology 
502742,SINTEX,SINTEX INDUSTRIES
509887,SINNAR,SINNAR BIDI UDYOG
505729,SINGER,SINGER INDIA
505504,SINDUVA,SINDU VALLEY TECHNOLOGIES
532029,SINDHUTRAD,Sindhu Trade Links 
523023,SINCLAIR,SINCLAIRS HOTELS
519566,SIMRAN,SIMRAN FARMS
503229,SIMPLXREA,SIMPLEX REALTY
533019,SIMPLXPAP,SIMPLEX PAPERS
533018,SIMPLXMIL,SIMPLEX MILLS COMPANY
523838,SIMPLEXINF,SIMPLEX INFRASTRUCTURES
513472,SIMPLEXCAS,SIMPLEX CASTINGS
507998,SIMMOND,SIMMONDS MARSHALL
539742,SIMBHALS,Simbhaoli Sugars 
531635,SILVOAK,SILVER OAK INDIA
512197,SILVERO,SILVER OAK COMMERCIAL
521194,SILINV,SIL INVESTMENTS
524642,SIKOZY,Sikozy Realtors 
523606,SIKA,SIKA INTERPLANT SYSTEMS
512131,SIGNETIND,Signet Industries 
500550,SIEMENS,SIEMENS
532217,SIELFNS,SIEL FINANCIAL SERVICES
530439,SIDDHA,SIDDHA VENTURES
520086,SICAL,SICAL LOGISTICS
533014,SICAGEN,SICAGEN INDIA
520141,SIBARAUT,SIBAR AUTO PARTS
530907,SICAPIT,SI CAPITAL FINANCIAL SERVICES
505515,SHYMINV,SHYAMKAMAL INVESTMENTS
517411,SHYAMTEL,SHYAM TELECOM
539252,SCFL,Shyam Century Ferrous 
524632,SHUKRAPHAR,Shukra Pharmaceuticals 
523790,SHUKJEW,SHUKRA JEWELLERS
531506,SKRABUL,SHUKRA BULLIONS
542019,SHUBHAM,Shubham Polyspin 
511411,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION
511218,SRTRANSFIN,SHRIRAM TRANSPORT FINANCE CO
532945,SHRIRAMEPC,SHRIRAM EPC
532498,SHRIRAMCIT,SHRIRAM CITY UNION FINANCE
531359,SRAMSET,SHRIRAM ASSET MANAGEMENT CO
508961,SHRICON,SHRICON INDUSTRIES
538897,SHRINIWAS,Shri Niwas Leasing And Finance 
531080,SHRIKRISH,SHRI KRISHNA DEVCON
530977,SKCIL,Shri Keshav Cements And Infra 
532083,SHKALYN,SHRI KALYAN HOLDINGS
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS
503804,SHRIDINE,SHRI DINESH MILLS
530841,SHRIBCL,Shri Bholanath Carpets 
526981,SHBAJRG,Shri Bajrang Alliance 
520151,SHREYAS,SHREYAS SHIPPING LOGISTICS
526335,SHREYASI,SHREYAS INTERMEDIATES
516016,SHREYANIND,SHREYANS INDUSTRIES
532007,SHVFL,SHREEVATSAA FINANCE LEASING
541112,SHREESHAY,Shreeshay Engineers 
503696,SHRENTI,SHREENATH INVESTMENTS CO
540738,STL,Shreeji Translogistics 
541358,SHWL,Shree Worstex 
513488,SSWRL,SHREE STEEL WIRE ROPES
538975,SHREESEC,Shree Securities 
503635,SALSAIN,SHREE SALASAR INVESTMENT
532670,RENUKA,SHREE RENUKA SUGARS
500356,RAMANEWS,SHREE RAMA NEWSPRINT
532310,SHREERAMA,SHREE RAMA MULTITECH
516086,SRPML,SHREE RAJESHWARANAND PAPER MILLS
503837,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX
539334,SHREEPUSHK,Shree Pushkar Chemicals Fertilisers 
533110,SPSL,SHREE PRECOATED STEELS
527005,SHREEPAC,SHREE PACETRONIX
506180,SRIOMTR,SHREE OM TRADES
540253,SNTCL,Shree Nidhi Trading Co 
531962,SHREMETAL,SHREE METALLOYS
503863,SHRMFGC,SHREE MANUFACTURING CO
500388,SKPMIL,SHREE KRISHNA PAPER MILLS INDUSTRIES
542146,SKIFL,Shree Krishna Infrastructure 
516106,SHKARTP,SHREE KARTHIK PAPERS
524336,SHHARICH,SHREE HARI CHEMICALS EXPORT
512463,SHRGLTR,SHREE GLOBAL TRADEFIN
540737,SGRL,Shree Ganesh Remedies 
530797,SHGANEL,SHREE GANESH ELASTOPLAST
539470,SHREEGANES,Shree Ganesh Biotech India 
502180,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO
500387,SHREECEM,SHREE CEMENT
502563,SHBHAWPA,SHREE BHAWANI PAPER MILLS
521131,SBFL,Shree Bhavya Fabrics 
538795,SAPPL,Shree Ajit Pulp And Paper 
532638,SHOPERSTOP,SHOPPERS STOP
539833,SICLTD,Shivom Investment Consultancy 
539683,SHIVKAMAL,Shivkamal Impex 
539593,SHIVA,Shivansh Finserve 
532776,SHIVAMAUTO,SHIVAM AUTOTECH
539148,SHIVALIK,Shivalik Rasayan 
513097,SHBCLQ,SHIVALIK BIMETAL CONTROLS
522237,SHIVAGR,SHIVAGRICO IMPLEMENTS
511108,SHIVTEX,SHIVA TEXYARN
521003,SHVSUIT,SHIVA SUITINGS
540961,SHIVAMILLS,Shiva Mills 
540072,SHIVAEXPO,Shiva Granito Export 
530433,SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES
532323,SHIVACEM,SHIVA CEMENT
540693,SHISHIND,Shish Industries 
512289,SHIRPURG,SHIRPUR GOLD REFINERY
523598,SCI,SHIPPING CORPORATION OF INDIA
543244,SHINEFASH,Shine Fashions India 
530549,SHILPAMED,SHILPA MEDICARE
513709,SHILGRAVQ,SHILP GRAVURES
531201,SHILCTECH,SHILCHAR TECHNOLOGIES
507952,SHIKHARLETR,SHIKHAR LEASING TRADING
526137,SHETR,SHETRON
539111,SHESHAINDS,Sheshadri Industries 
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE
512367,ZSHERAPR,SHERATON PROPERTIES FINANCE
538685,SHEMAROO,Shemaroo Entertainment 
526839,SIPL,SHELTER INFRA PROJECTS
530525,SHEETAL,SHEETAL DIAMONDS
540757,SCPL,Sheetal Cool Products 
540203,SFL,Sheela Foam 
540147,SHASHIJIT,Shashijit Infraprojects 
540221,SHASHANK,Shashank Traders 
538212,SHARPINV,Sharp Investments 
523449,SHARP,SHARP INDIA
540786,SHARIKA,Sharika Enterprises 
540725,SISL,Share India Securities 
512393,SHARDUL,SHARDUL SECURITIES
535602,SHARDA,Sharda Motor Industries 
513548,SHRDAIS,SHARDA ISPAT
538666,SHARDACROP,Sharda Cropchem 
519397,SHINDL,SHARAT INDUSTRIES
539584,SIPTL,Sharanam Infraproject and Trading 
514402,SHARDFI,SHARAD FIBRES YARN PROCESSORS
539921,SEIL,Shanti Educational Initiatives 
522034,SHANTIGEAR,SHANTHI GEARS
531925,SHAQUAK,SHANTANU SHEOREY AQUAKULT
512297,SHANTAI,Shantai Industries 
540425,SHANKARA,Shankara Building Products 
542232,SRD,Shankar Lal Rampal DyeChem 
540259,SHANGAR,Shangar Decor 
532455,SHALIWIR,SHALIMAR WIRES INDUSTRIES
512499,SHALPRO,SHALIMAR PRODUCTIONS
509874,SHALPAINTS,SHALIMAR PAINTS
539895,SAGL,Shalimar Agencies 
511754,SAHLIBHFI,SHALIBHADRA FINANCE
540797,SHALBY,Shalby 
531431,SHAKTIPUMP,SHAKTI PUMPS INDIA
501423,SHAILY,SHAILY ENGINEERING PLASTICS
542862,SHAHLON,Shahlon Silk Industries 
519031,SHAHFOOD,SHAH FOODS
509870,SHAHCON,SHAH CONSTRUCTION CO
513436,SHAHALLOYS,SHAH ALLOYS
531812,SGNTE,SGN TELECOMS
532993,SEZAL,Sezal Glass 
524324,SEYAIND,SEYA INDUSTRIES
511760,SEVENHILL,Seven Hill Industries 
533605,SETUINFRA,Setubandhan Infrastructure 
505075,SETCO,SETCO AUTOMOTIVE
502450,SESHAPAPER,SESHASAYEE PAPER BOARDS
531944,SERVOTEACH,Servoteach Industries 
512529,SEQUENT,SEQUENT SCIENTIFIC
531980,SENINFO,Senthil Infotek 
538875,SELLWIN,Sellwin Traders 
530075,SELAN,SELAN EXPLORATION TECHNOLOGY
532886,SELMCL,SEL MANUFACTURING COMPANY
540673,SIS,Security and Intelligence Services India 
543234,SECMARK,SecMark Consultancy 
514264,SEASONST,SEASONS TEXTILES
521182,SEASONF,SEASONS FURNISHINGS
526807,SEAMECLTD,SEAMEC
542753,SEACOAST,Seacoast Shipping Services 
533268,SEATV,SEA TV NETWORK
530361,SEAGOLD,SEA GOLD AQUA FARMS
534598,SEPOWER,SE POWER
535647,SDC,SDC Techmedia 
505141,SCOOTER,SCOOTERS INDIA
534139,SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE
505790,SCHAEFFLER,Schaeffler India 
507894,SCHABLON,SCHABLONA INDIA
526544,SCANPGEOM,SCANPOINT GEOMATICS
516110,SCANDENT,Scandent Imaging 
511672,SCANSTL,Scan Steels 
531797,SCANPRO,SCAN PROJECTS
526081,SCAGRO,SC Agrotech 
535276,SBISENSEX,SBI Mutual Fund SBI Sensex ETF
539031,SETFBSE100,SBI Mutual Fund SBI ETF BSE 100
540719,SBILIFE,SBI Life Insurance Company 
541972,SETFSN50,SBI ETF SENSEX NEXT 50
543066,SBICARD,SBI Cards and Payment Services 
517360,SBECSYS,SBEC SYSTEMS INDIA
532102,SBECSUG,SBEC SUGAR
542725,SBC,SBC Exports 
540728,SAYAJIIND,Sayaji Industries 
523710,SAYAJIHOTL,SAYAJI HOTELS
531893,SAWABUSI,SAWACA BUSINESS MACHINES
524667,SOTL,SAVITA OIL TECHNOLOGIES
512634,SAVERA,SAVERA INDUSTRIES
532404,7TEC,SAVEN TECHNOLOGIES
517320,SAVINFOCO,SAVANT INFOCOMM
511577,SAVFI,SAVANI FINANCIALS
502175,SAURASHCEM,SAURASHTRA CEMENT
539218,SAUMYA,Saumya Consultants 
503893,ZSATYASL,SATYAM SILK MILLS
508996,SATRAPROP,SATRA PROPERTIES INDIA
539404,SATIN,Satin Creditcare Network 
539201,SATIA,Satia Industries 
511076,SATINDLTD,SAT INDUSTRIES
533259,SASTASUNDR,Sastasundar Ventures 
532663,SASKEN,Sasken Technologies 
506313,SASHWAT,Sashwat Technocrats 
539124,SARVOTTAM,Sarvottam Finvest 
506190,ZSARVAMA,SARVAMANGAL MERCANTILE CO
514412,SARUPINDUS,SARUP INDUSTRIES
540393,SMLT,Sarthak Metals 
531930,SARTHAKIND,SARTHAK INDUSTRIES
530993,SARTHAKGL,SARTHAK GLOBAL
526885,SARLAPOLY,SARLA PERFORMANCE FIBERS
532163,SAREGAMA,SAREGAMA INDIA
519242,SRDAPRT,SARDA PROTEINS
516032,SARDAPPR,SARDA PAPERS
504614,SARDAEN,SARDA ENERGY MINERALS
512020,ZSARACOM,SARASWATI COMMERCIAL INDIA
538992,SAPL,SAR Auto Products 
519238,SPTRSHI,SAPTARISHI AGRO INDUSTRIES
519260,SANWARIA,Sanwaria Consumer 
530035,SANTOSHF,SANTOSH FINEFAB
514280,SANTETX,SANRHEA TECHNICAL TEXTILES
500674,SANOFI,Sanofi India 
512062,ZSANMCOM,SANMITRA COMMERCIAL
532435,SANINFRA,Sanmit Infra 
532972,SANKHYAIN,SANKHYA INFOTECH
530073,SANGHVIMOV,SANGHVI MOVERS
533411,SANGHVIFOR,SANGHVI FORGING AND ENGINEERING
540782,SBRANDS,Sanghvi Brands 
526521,SANGHIIND,SANGHI INDUSTRIES
534618,SAREL,Sangam Renewables 
514234,SANGAMIND,SANGAM INDIA
516096,SANPA,SANGAL PAPERS
504918,SANDUMA,SANDUR MANGANESE IRON ORES
524703,SANDUPHQ,SANDU PHARMACEUTICALS
541163,SANDHAR,Sandhar Technologies 
526725,SANDESH,SANDESH
523116,SANCTRN,SANCO TRANS
521222,SANBLUE,SANBLUE CORPORATION
509423,SEL,Sanathnagar Enterprises 
530025,SAMYAKINT,SAMYAK INTERNATIONAL
521206,SAMTEX,SAMTEX FASHIONS
530125,SAMRATPH,SAMRAT PHARMACHEM
543229,SAMRATFORG,Samrat Forgings 
530617,SAMPRE,SAMPRE NUTRITIONS
520075,SAMKRG,SAMKRG PISTONS RINGS
511630,SAMBHAAV,SAMBHAAV MEDIA
521240,SAMBANDAM,SAMBANDAM SPINNING MILLS
532005,SAMINDUS,SAM INDUSTRIES
517059,SALZER,SALZER ELECTRONICS
532604,SALSTEEL,SALSTEEL
500370,SALORAINTL,SALORA INTERNATIONAL
590056,SALONACOT,SALONA COTSPIN
526554,SALGUTI,SALGUTI INDUSTRIES
540181,SALEM,Salem Erode Investments 
540642,SALASAR,Salasar Techno Engineering 
539353,SALAUTO,Sal Automotive 
532713,SAKUMA,SAKUMA EXPORTS
700028,SKSUGAR,Sakthi Sugars 
507315,SAKHTISUG,SAKTHI SUGARS
511066,SAKTHIFIN,SAKTHI FINANCE
590051,SAKSOFT,SAKSOFT
515043,SAINTGOBAIN,SAINTGOBAIN SEKURIT INDIA
530265,SAINIK,SAINIK FINANCE INDUSTRIES
530905,SAINDUS,SAI INDUSTRIES
531931,SAICAPI,SAI CAPITAL
538557,SAIBABA,Sai Baba Investment And Commercial Enterprises 
532841,SAHYADRI,SAHYADRI INDUSTRIES
503691,SAHARA,SAHARA ONE MEDIA ENTERTAINMENT
511533,SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION
540143,SAGARSOFT,Sagarsoft India 
511254,SAGARSYST,SAGAR SYSTECH
507663,SAGRSOYB,SAGAR SOYA PRODUCTS
532092,SAGARPROD,Sagar Productions 
540715,SAGAR,Sagar Diamonds 
502090,SAGCEM,SAGAR CEMENTS
531436,SAFFRON,Saffron Industries 
523025,SAFARIND,SAFARI INDUSTRIES INDIA
540821,SADHNA,Sadhna Broadcast 
506642,SADHNANIQ,SADHANA NITROCHEM
539346,SADBHIN,Sadbhav Infrastructure Project 
532710,SADBHAV,SADBHAV ENGINEERING
531869,SACHEMT,SACHETA METALS
540132,SIIL,Sabrimala Industries India 
530461,SABOOSOD,SABOO SODIUM CHLORO
530267,SABOOBR,SABOO BROTHERS
539112,SAB,SAB Industries 
540081,GOVNOW,SAB Events Governance Now Media 
535621,SVGLOBAL,S V GLOBAL MILL
536710,SRGSFL,S R G Securities Finance 
542034,SMGOLD,S M Gold 
710028,SKSYNFA,S Kumars Nationwide 
700065,SKUMSYF,S Kumars Nationwide 
700064,SKUMARF,S Kumars Nationwide 
700063,SKUMSNB,S Kumars Nationwide 
700062,SKSNFAB,S Kumars Nationwide 
700061,SKSYNFB,S Kumars Nationwide 
700010,SKUMSYN,S Kumars Nationwide 
539450,SHK,S H Kelkar and Company 
540497,SCHAND,S Chand and Company 
517035,RIR,RUTTONSHA INTERNATIONAL RECTIFIER
533470,RUSHIL,RUSHIL DECOR
533552,RUPA,RUPA COMPANY
530449,RUNGTAIR,RUNGTA IRRIGATION
539226,RUDRA,Rudra Global Infra Products 
532785,RUCHIRA,RUCHIRA PAPERS
500368,RUCHISOYA,RUCHI SOYA INDUSTRIES
509020,RUCHINFRA,RUCHI INFRASTRUCTURE
503169,RUBYMILLS,RUBY MILLS
531099,RUBRAME,RUBRA MEDICAMENTS
500367,RUBFILA,RUBFILA INTERNATIONAL
531215,RTSPOWR,RTS POWER CORPORATION
512565,RTEXPO,RTEXPORTS
500350,RSWM,RSWM
517447,RSSOFTWARE,RSSOFTWARE INDIA
539875,RSDFIN,RSD Finance 
530179,RSCINT,RSC INTERNATIONAL
530917,RRSECUR,RRSECURITIES
531307,RRIL,RRIL 
531667,RRMETAL,RR MetalMakers India 
533284,RPPINFRA,RPP INFRA PROJECTS
532983,RPGLIFE,RPG LIFE SCIENCES
526640,RAYALEMA,ROYALE MANOR HOTELS INDUSTRIES
532699,ROHLTD,ROYAL ORCHID HOTELS
512047,ROYALIND,Royal India Corporation 
526193,ROYALCU,ROYAL CUSHION VINYL PRODUCTS
543228,ROUTE,Route Mobile 
539922,RGIL,Rotographics India 
517500,ROTO,ROTO PUMPS
533168,ROSSELLIND,ROSSELL INDIA
543213,ROSSARI,Rossari Biotech 
531324,ROSELABS,ROSELABS FINANCE
542599,ROOPSHRI,Roopshri Resorts 
530991,ROOPAIND,ROOPA INDUSTRIES
542145,RONI,Roni Households 
500366,ROLTA,ROLTA INDIA
502448,ROLLT,ROLLATAINERS
505807,ROLCOEN,ROLCON ENGINEERING CO
532731,ROHITFERRO,ROHIT FERROTECH
531822,RODIUM,Rodium Realty 
543171,ROJL,RO Jewels 
540358,RMC,RMC Switchgears 
512618,RLF,RLF
509845,RJSHAH,RJSHAH CO
540843,RITHWIKFMS,Rithwik Facility Management Services 
526407,RPIL,RITESH PROPERTIES INDUSTRIES
519097,RITESHIN,RITESH INTERNATIONAL
541556,RITES,RITES 
542383,RITCO,Ritco Logistics 
526492,RISHIROOP,Rishiroop 
523021,RISHITECH,RISHI TECHTEX
526861,RISHILASE,RISHI LASER
531539,RISHDIGA,RISHABH DIGHA STEEL ALLIED PRODUCTS
507508,RIGASUG,RIGA SUGAR COMPANY
541151,RIDINGS,Ridings Consulting Engineers India 
504365,RIDHISYN,RIDHI SYNTHETICS
540082,RSTL,Riddhi Steel and Tube 
524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS
540590,RIDDHICORP,Riddhi Corporate Services 
520008,RICOAUTO,RICO AUTO INDUSTRIES
519230,RICHIRICH,Richirich Inventures 
539435,RFSL,Richfield Financial Services 
532766,RICHAIND,RICHA INDUSTRIES
531952,RIBATEX,RIBA TEXTILES
539669,RGF,RGF Capital Markets 
531888,REXNORD,REXNORD ELECTRONICS CONTROLS
505368,REVATHI,REVATHI EQUIPMENT
519191,RGRL,Retro Green Revolution 
515085,RESTILE,RESTILE CERAMICS
505509,RESPONIND,RESPONSIVE INDUSTRIES
538273,RESPONSINF,Response Informatics 
524218,RESONANCE,RESONANCE SPECIALTIES
532687,REPRO,REPRO INDIA
535322,REPCOHOME,REPCO HOME FINANCE
532923,RGL,Renaissance Global 
530919,REMSONSIND,REMSONS INDUSTRIES
511149,REMITR,REMI SECURITIES
504360,REMISIN,REMI SALES ENGINEERING
505658,REMIPRO,REMI PROCESS PLANT MACHINERY
512487,REMIELEK,Remi Elektrotechnik 
513043,REMIEDEL,Remi Edelstahl Tubulars 
539561,REMLIFE,Remedium Lifecare 
532915,RELIGARE,RELIGARE ENTERPRISES
539760,RELICAB,Relicab Cable Manufacturing 
511712,RELICTEC,RELIC TECHNOLOGIES
532939,RPOWER,RELIANCE POWER
533107,RNAVAL,Reliance Naval and Engineering 
500390,RELINFRA,RELIANCE INFRASTRUCTURE
500325,RELIANCE,RELIANCE INDUSTRIES
523445,RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE
540709,RELHOME,Reliance Home Finance 
532712,RCOM,RELIANCE COMMUNICATIONS
503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES
500111,RELCAPITAL,RELIANCE CAPITAL
532124,RELIABVEN,RELIABLE VENTURES INDIA
530517,RELAXO,RELAXO FOOTWEARS
512624,REGENTRP,Regent Enterprises 
